Sample_ID,Window_ID,Timestamp_s,AccX_g,AccY_g,AccZ_g,Activity
2305,W00047,0.2,0.0019,0.0863,0.9376,Walking
2306,W00047,0.25,-0.1321,-0.08,0.8255,Walking
2307,W00047,0.3,-0.0622,0.1141,0.7951,Walking
2308,W00047,0.35,-0.1273,0.031,0.9672,Walking
2309,W00047,0.4,0.0839,0.119,1.0766,Walking
2310,W00047,0.45,0.2284,0.0988,1.1068,Walking
2311,W00047,0.5,0.2217,0.1161,1.268,Walking
2312,W00047,0.55,0.284,0.1316,1.0741,Walking
2313,W00047,0.6,0.2353,0.2488,1.043,Walking
2314,W00047,0.65,0.3439,0.1814,1.1207,Walking
2315,W00047,0.7,0.1866,0.3383,1.0684,Walking
2316,W00047,0.75,0.2303,0.1724,1.032,Walking
2317,W00047,0.8,0.0254,0.3556,0.9838,Walking
2318,W00047,0.85,0.1154,0.1455,0.978,Walking
2319,W00047,0.9,0.154,0.0738,0.9482,Walking
2320,W00047,0.95,-0.013,0.1414,0.9081,Walking
2321,W00047,1.0,0.0047,0.0982,0.9459,Walking
2322,W00047,1.05,-0.0298,0.1063,0.7037,Walking
2323,W00047,1.1,-0.1747,-0.0166,0.889,Walking
2324,W00047,1.15,0.0394,0.0069,0.8346,Walking
2325,W00047,1.2,-0.1959,0.0083,0.867,Walking
2326,W00047,1.25,-0.0752,-0.0271,1.073,Walking
2327,W00047,1.3,-0.027,0.0945,0.975,Walking
2328,W00047,1.35,0.1904,0.1724,0.8569,Walking
2329,W00047,1.4,0.133,0.1622,1.0668,Walking
2330,W00047,1.45,0.2718,0.2567,1.0286,Walking
2331,W00047,1.5,0.2708,0.1254,0.9775,Walking
2332,W00047,1.55,0.2416,0.2511,1.1173,Walking
2333,W00047,1.6,0.2779,0.323,1.0572,Walking
2334,W00047,1.65,0.2843,0.3137,1.0954,Walking
2335,W00047,1.7,0.1776,0.181,1.1286,Walking
2336,W00047,1.75,0.2617,0.2112,1.1169,Walking
2337,W00047,1.8,0.1852,0.235,0.8884,Walking
2338,W00047,1.85,0.0729,0.1522,0.8814,Walking
2339,W00047,1.9,0.0633,0.0012,0.7929,Walking
2340,W00047,1.95,-0.2011,0.1531,0.8488,Walking
2341,W00047,2.0,-0.0393,0.1542,0.8565,Walking
2342,W00047,2.05,0.0447,0.0825,0.9102,Walking
2343,W00047,2.1,-0.0973,-0.0358,0.8512,Walking
2344,W00047,2.15,0.012,-0.0789,0.7842,Walking
2345,W00047,2.2,-0.0487,0.0215,0.7718,Walking
2346,W00047,2.25,0.0554,0.0731,0.9332,Walking
2347,W00047,2.3,-0.0361,0.0689,0.9211,Walking
2348,W00047,2.35,0.031,0.1763,1.0232,Walking
2349,W00047,2.4,0.1563,0.3078,0.9908,Walking
2350,W00047,2.45,0.1513,0.1855,0.9217,Walking
2351,W00048,0.0,0.8522,0.1117,0.3309,Resting
2352,W00048,0.05,0.8449,0.0755,0.3475,Resting
2353,W00048,0.1,0.8148,0.1133,0.355,Resting
2354,W00048,0.15,0.8187,0.1172,0.3142,Resting
2355,W00048,0.2,0.8901,0.0781,0.3718,Resting
2356,W00048,0.25,0.8295,0.1221,0.3714,Resting
2357,W00048,0.3,0.8511,0.1061,0.3319,Resting
2358,W00048,0.35,0.845,0.1227,0.3374,Resting
2359,W00048,0.4,0.8236,0.0883,0.3704,Resting
2360,W00048,0.45,0.8691,0.1031,0.3288,Resting
2361,W00048,0.5,0.8396,0.1268,0.3412,Resting
2362,W00048,0.55,0.8288,0.0919,0.3773,Resting
2363,W00048,0.6,0.8764,0.0853,0.3931,Resting
2364,W00048,0.65,0.8678,0.09,0.3576,Resting
2365,W00048,0.7,0.8263,0.1114,0.3188,Resting
2366,W00048,0.75,0.8636,0.1291,0.3668,Resting
2367,W00048,0.8,0.8365,0.0982,0.3333,Resting
2368,W00048,0.85,0.8607,0.1074,0.3427,Resting
2369,W00048,0.9,0.8488,0.1117,0.3611,Resting
2370,W00048,0.95,0.8657,0.1334,0.3274,Resting
2371,W00048,1.0,0.8693,0.1042,0.329,Resting
2372,W00048,1.05,0.8391,0.0945,0.3584,Resting
2373,W00048,1.1,0.8596,0.077,0.3513,Resting
2374,W00048,1.15,0.8872,0.0632,0.3186,Resting
2375,W00048,1.2,0.8554,0.0996,0.3557,Resting
2376,W00048,1.25,0.8635,0.1079,0.3475,Resting
2377,W00048,1.3,0.8621,0.097,0.3526,Resting
2378,W00048,1.35,0.9004,0.0908,0.3476,Resting
2379,W00048,1.4,0.8592,0.0705,0.3055,Resting
2380,W00048,1.45,0.8681,0.1137,0.3669,Resting
2381,W00048,1.5,0.8855,0.1237,0.359,Resting
2382,W00048,1.55,0.8945,0.1097,0.3595,Resting
2383,W00048,1.6,0.8707,0.1219,0.3923,Resting
2384,W00048,1.65,0.8676,0.1021,0.351,Resting
2385,W00048,1.7,0.8688,0.138,0.373,Resting
2386,W00048,1.75,0.8924,0.1503,0.3579,Resting
2387,W00048,1.8,0.8398,0.1153,0.3653,Resting
2388,W00048,1.85,0.8469,0.0816,0.365,Resting
2389,W00048,1.9,0.8711,0.0979,0.3414,Resting
2390,W00048,1.95,0.8653,0.1194,0.3822,Resting
2391,W00048,2.0,0.8881,0.1162,0.359,Resting
2392,W00048,2.05,0.8524,0.1159,0.3608,Resting
2393,W00048,2.1,0.8932,0.103,0.3596,Resting
2394,W00048,2.15,0.8743,0.1238,0.3525,Resting
2395,W00048,2.2,0.8738,0.1118,0.3714,Resting
2396,W00048,2.25,0.8526,0.0936,0.3377,Resting
2397,W00048,2.3,0.8602,0.1398,0.3862,Resting
2398,W00048,2.35,0.8741,0.1201,0.3795,Resting
2399,W00048,2.4,0.8602,0.1109,0.3733,Resting
2400,W00048,2.45,0.8742,0.1123,0.3523,Resting
2401,W00049,0.0,-0.0108,0.1041,0.9964,Standing
2402,W00049,0.05,0.1207,0.1689,1.0091,Standing
2403,W00049,0.1,0.0424,0.0443,1.004,Standing
2404,W00049,0.15,0.0889,0.084,0.9549,Standing
2405,W00049,0.2,0.0122,0.1155,0.9469,Standing
2406,W00049,0.25,0.0391,0.0945,1.0198,Standing
2407,W00049,0.3,0.0555,0.1124,0.9728,Standing
2408,W00049,0.35,0.0343,0.1082,0.9871,Standing
2409,W00049,0.4,0.0725,0.076,0.962,Standing
2410,W00049,0.45,0.0835,0.0769,0.9679,Standing
2411,W00049,0.5,0.0667,0.0548,1.0062,Standing
2412,W00049,0.55,0.0649,0.068,1.0435,Standing
2413,W00049,0.6,0.0966,0.0773,0.9649,Standing
2414,W00049,0.65,0.0321,0.0999,0.9803,Standing
2415,W00049,0.7,0.0808,0.0955,1.0201,Standing
2416,W00049,0.75,0.0768,0.0829,0.9714,Standing
2417,W00049,0.8,0.0111,0.0907,1.0262,Standing
2418,W00049,0.85,-0.001,0.0527,0.9887,Standing
2419,W00049,0.9,0.0609,0.0937,1.0011,Standing
2420,W00049,0.95,0.0553,0.1325,0.9546,Standing
2421,W00049,1.0,-0.019,0.0595,0.8941,Standing
2422,W00049,1.05,0.0569,0.1065,0.9827,Standing
2423,W00049,1.1,0.0205,0.0832,0.9314,Standing
2424,W00049,1.15,0.0381,0.0569,0.9946,Standing
2425,W00049,1.2,0.03,0.0782,0.955,Standing
2426,W00049,1.25,-0.0261,0.0256,0.9607,Standing
2427,W00049,1.3,0.0424,0.1069,0.9323,Standing
2428,W00049,1.35,0.0291,0.1156,0.9959,Standing
2429,W00049,1.4,0.0296,0.0458,0.9302,Standing
2430,W00049,1.45,0.0584,0.0733,0.9955,Standing
2431,W00049,1.5,0.0901,0.0645,0.9939,Standing
2432,W00049,1.55,0.032,0.0819,0.986,Standing
2433,W00049,1.6,0.0392,0.1104,1.0259,Standing
2434,W00049,1.65,0.0,0.127,0.9853,Standing
2435,W00049,1.7,0.0237,0.1239,1.0047,Standing
2436,W00049,1.75,0.0507,0.0811,0.9468,Standing
2437,W00049,1.8,0.0891,0.1578,0.9652,Standing
2438,W00049,1.85,0.1082,0.0925,1.0318,Standing
2439,W00049,1.9,0.1278,0.1003,1.0211,Standing
2440,W00049,1.95,0.0758,0.098,1.0231,Standing
2441,W00049,2.0,0.0376,0.0763,0.9905,Standing
2442,W00049,2.05,0.0619,0.092,0.9587,Standing
2443,W00049,2.1,0.0936,0.0481,0.9723,Standing
2444,W00049,2.15,0.0906,0.1051,0.9971,Standing
2445,W00049,2.2,0.0565,0.1433,0.9981,Standing
2446,W00049,2.25,0.079,0.1411,1.0132,Standing
2447,W00049,2.3,0.1132,0.1122,1.0094,Standing
2448,W00049,2.35,0.0699,0.0662,0.9497,Standing
2449,W00049,2.4,0.0115,0.1347,0.9491,Standing
2450,W00049,2.45,0.1183,0.1515,1.0169,Standing
2451,W00050,0.0,0.805,0.091,0.3748,Resting
2452,W00050,0.05,0.8369,0.1237,0.338,Resting
2453,W00050,0.1,0.8197,0.0849,0.3865,Resting
2454,W00050,0.15,0.8484,0.0909,0.382,Resting
2455,W00050,0.2,0.8198,0.0718,0.3563,Resting
2456,W00050,0.25,0.8311,0.0906,0.3414,Resting
2457,W00050,0.3,0.8189,0.1015,0.3932,Resting
2458,W00050,0.35,0.8468,0.1001,0.3189,Resting
2459,W00050,0.4,0.8497,0.0313,0.378,Resting
2460,W00050,0.45,0.85,0.0953,0.3634,Resting
2461,W00050,0.5,0.847,0.1051,0.338,Resting
2462,W00050,0.55,0.8484,0.0806,0.358,Resting
2463,W00050,0.6,0.8578,0.0949,0.3536,Resting
2464,W00050,0.65,0.8406,0.1039,0.345,Resting
2465,W00050,0.7,0.8645,0.0884,0.339,Resting
2466,W00050,0.75,0.8669,0.1008,0.3046,Resting
2467,W00050,0.8,0.8278,0.0977,0.3348,Resting
2468,W00050,0.85,0.8632,0.1151,0.3382,Resting
2469,W00050,0.9,0.8157,0.077,0.3648,Resting
2470,W00050,0.95,0.8278,0.0829,0.3425,Resting
2471,W00050,1.0,0.859,0.0996,0.3141,Resting
2472,W00050,1.05,0.853,0.1005,0.3572,Resting
2473,W00050,1.1,0.8851,0.0778,0.348,Resting
2474,W00050,1.15,0.845,0.106,0.3366,Resting
2475,W00050,1.2,0.8778,0.0954,0.3591,Resting
2476,W00050,1.25,0.8339,0.104,0.3497,Resting
2477,W00050,1.3,0.8903,0.1427,0.362,Resting
2478,W00050,1.35,0.8435,0.1292,0.3527,Resting
2479,W00050,1.4,0.8565,0.1057,0.3443,Resting
2480,W00050,1.45,0.8459,0.1149,0.37,Resting
2481,W00050,1.5,0.8496,0.1145,0.3546,Resting
2482,W00050,1.55,0.8545,0.1111,0.3825,Resting
2483,W00050,1.6,0.8391,0.1046,0.3707,Resting
2484,W00050,1.65,0.8969,0.089,0.3614,Resting
2485,W00050,1.7,0.8759,0.0778,0.3783,Resting
2486,W00050,1.75,0.8667,0.1641,0.3245,Resting
2487,W00050,1.8,0.8497,0.0624,0.3265,Resting
2488,W00050,1.85,0.8714,0.1026,0.3236,Resting
2489,W00050,1.9,0.8681,0.0875,0.349,Resting
2490,W00050,1.95,0.8654,0.134,0.379,Resting
2491,W00050,2.0,0.843,0.1119,0.3402,Resting
2492,W00050,2.05,0.8717,0.1359,0.353,Resting
2493,W00050,2.1,0.8777,0.0628,0.349,Resting
2494,W00050,2.15,0.8651,0.113,0.3656,Resting
2495,W00050,2.2,0.8577,0.0936,0.3397,Resting
2496,W00050,2.25,0.8547,0.1014,0.3324,Resting
2497,W00050,2.3,0.82,0.0953,0.3548,Resting
2498,W00050,2.35,0.8496,0.0985,0.3713,Resting
2499,W00050,2.4,0.8715,0.1288,0.3237,Resting
2500,W00050,2.45,0.8368,0.0664,0.3391,Resting
2501,W00051,0.0,-0.0119,0.1226,0.9479,Standing
2502,W00051,0.05,0.0515,0.1154,0.9823,Standing
2503,W00051,0.1,0.001,0.0611,0.9475,Standing
2504,W00051,0.15,0.0335,0.0537,0.977,Standing
2505,W00051,0.2,0.0424,0.1208,0.9469,Standing
2506,W00051,0.25,0.0036,0.1066,0.9023,Standing
2507,W00051,0.3,0.0269,0.0741,1.0047,Standing
2508,W00051,0.35,0.0234,0.1219,1.0197,Standing
2509,W00051,0.4,0.0237,0.0793,0.9639,Standing
2510,W00051,0.45,0.0412,0.0596,0.9835,Standing
2511,W00051,0.5,-0.0074,0.0923,0.978,Standing
2512,W00051,0.55,0.0326,0.1111,1.022,Standing
2513,W00051,0.6,0.0837,0.1174,0.9823,Standing
2514,W00051,0.65,0.0639,0.0855,0.982,Standing
2515,W00051,0.7,0.0507,0.1051,0.9915,Standing
2516,W00051,0.75,0.0391,0.0738,0.9839,Standing
2517,W00051,0.8,0.0769,0.067,0.9401,Standing
2518,W00051,0.85,0.0376,0.1099,0.9794,Standing
2519,W00051,0.9,0.0186,0.0959,0.9811,Standing
2520,W00051,0.95,0.0011,0.0929,0.9373,Standing
2521,W00051,1.0,0.084,0.1236,0.9798,Standing
2522,W00051,1.05,0.0348,0.0729,0.9863,Standing
2523,W00051,1.1,0.0742,0.0915,0.9792,Standing
2524,W00051,1.15,0.113,0.1459,0.9891,Standing
2525,W00051,1.2,0.0348,0.0979,0.9876,Standing
2526,W00051,1.25,0.0897,0.1594,1.0081,Standing
2527,W00051,1.3,0.0547,0.1387,0.9625,Standing
2528,W00051,1.35,0.0916,0.1118,0.9805,Standing
2529,W00051,1.4,0.0072,0.1098,1.0405,Standing
2530,W00051,1.45,0.1073,0.0995,1.0375,Standing
2531,W00051,1.5,0.0595,0.0731,0.9634,Standing
2532,W00051,1.55,0.0182,0.1337,1.0184,Standing
2533,W00051,1.6,0.1625,0.1064,1.0204,Standing
2534,W00051,1.65,0.0616,0.1402,0.9882,Standing
2535,W00051,1.7,0.0453,0.0992,0.9234,Standing
2536,W00051,1.75,0.0913,0.1141,0.9965,Standing
2537,W00051,1.8,0.1095,0.1626,0.9996,Standing
2538,W00051,1.85,0.0718,0.1017,0.9901,Standing
2539,W00051,1.9,0.0873,0.1569,1.017,Standing
2540,W00051,1.95,0.0409,0.116,0.9936,Standing
2541,W00051,2.0,0.0452,0.0979,1.0181,Standing
2542,W00051,2.05,0.1232,0.0649,0.9766,Standing
2543,W00051,2.1,0.0898,0.1522,1.0289,Standing
2544,W00051,2.15,0.0971,0.1007,0.9532,Standing
2545,W00051,2.2,0.0586,0.1144,0.9839,Standing
2546,W00051,2.25,0.0705,0.1211,0.9717,Standing
2547,W00051,2.3,0.0008,0.0656,0.9754,Standing
2548,W00051,2.35,0.0702,0.0938,0.9841,Standing
2549,W00051,2.4,0.0646,0.1059,0.9928,Standing
2550,W00051,2.45,0.0211,0.0648,1.0003,Standing
2551,W00052,0.0,0.8465,0.0809,0.3366,Resting
2552,W00052,0.05,0.8322,0.1424,0.3378,Resting
2553,W00052,0.1,0.8585,0.102,0.3384,Resting
2554,W00052,0.15,0.89,0.1145,0.3695,Resting
2555,W00052,0.2,0.8363,0.0945,0.3678,Resting
2556,W00052,0.25,0.8117,0.0977,0.3767,Resting
2557,W00052,0.3,0.8296,0.1025,0.3515,Resting
2558,W00052,0.35,0.8425,0.0853,0.345,Resting
2559,W00052,0.4,0.8243,0.0923,0.349,Resting
2560,W00052,0.45,0.8455,0.0911,0.3322,Resting
2561,W00052,0.5,0.8443,0.0731,0.3446,Resting
2562,W00052,0.55,0.8199,0.1009,0.3313,Resting
2563,W00052,0.6,0.8253,0.0693,0.36,Resting
2564,W00052,0.65,0.8336,0.1032,0.3477,Resting
2565,W00052,0.7,0.7961,0.1246,0.3519,Resting
2566,W00052,0.75,0.8849,0.107,0.3321,Resting
2567,W00052,0.8,0.8465,0.0929,0.3516,Resting
2568,W00052,0.85,0.8226,0.0705,0.3481,Resting
2569,W00052,0.9,0.8386,0.0768,0.3852,Resting
2570,W00052,0.95,0.8552,0.113,0.3316,Resting
2571,W00052,1.0,0.8641,0.1018,0.3331,Resting
2572,W00052,1.05,0.838,0.1244,0.3508,Resting
2573,W00052,1.1,0.8422,0.1103,0.3352,Resting
2574,W00052,1.15,0.8222,0.1053,0.3456,Resting
2575,W00052,1.2,0.831,0.0823,0.3378,Resting
2576,W00052,1.25,0.8669,0.0961,0.3469,Resting
2577,W00052,1.3,0.8594,0.0905,0.332,Resting
2578,W00052,1.35,0.8521,0.116,0.3378,Resting
2579,W00052,1.4,0.867,0.1155,0.3904,Resting
2580,W00052,1.45,0.8445,0.1101,0.4066,Resting
2581,W00052,1.5,0.8571,0.1341,0.3728,Resting
2582,W00052,1.55,0.8707,0.0994,0.342,Resting
2583,W00052,1.6,0.8937,0.135,0.3453,Resting
2584,W00052,1.65,0.9024,0.115,0.3778,Resting
2585,W00052,1.7,0.839,0.121,0.3709,Resting
2586,W00052,1.75,0.8268,0.1119,0.3213,Resting
2587,W00052,1.8,0.871,0.0825,0.3522,Resting
2588,W00052,1.85,0.8475,0.0966,0.3543,Resting
2589,W00052,1.9,0.8957,0.0949,0.3546,Resting
2590,W00052,1.95,0.8488,0.0803,0.3331,Resting
2591,W00052,2.0,0.8628,0.1167,0.3435,Resting
2592,W00052,2.05,0.851,0.1285,0.3635,Resting
2593,W00052,2.1,0.8423,0.1117,0.333,Resting
2594,W00052,2.15,0.8891,0.1117,0.3524,Resting
2595,W00052,2.2,0.86,0.1081,0.3435,Resting
2596,W00052,2.25,0.8481,0.118,0.3638,Resting
2597,W00052,2.3,0.8835,0.141,0.4016,Resting
2598,W00052,2.35,0.8663,0.1362,0.337,Resting
2599,W00052,2.4,0.834,0.1093,0.3437,Resting
2600,W00052,2.45,0.8876,0.1135,0.367,Resting
2601,W00053,0.0,0.1026,0.3002,0.9883,Walking
2602,W00053,0.05,0.2444,0.1904,1.0423,Walking
2603,W00053,0.1,0.233,0.0922,0.8735,Walking
2604,W00053,0.15,0.1649,0.2468,0.8769,Walking
2605,W00053,0.2,0.147,0.0931,0.904,Walking
2606,W00053,0.25,-0.1177,0.073,0.7629,Walking
2607,W00053,0.3,-0.0682,0.0042,0.8165,Walking
2608,W00053,0.35,0.0033,0.045,0.8293,Walking
2609,W00053,0.4,-0.0906,-0.0257,0.8699,Walking
2610,W00053,0.45,0.0306,0.0506,0.9072,Walking
2611,W00053,0.5,0.0622,0.2013,0.8705,Walking
2612,W00053,0.55,0.2536,0.0723,0.7835,Walking
2613,W00053,0.6,0.275,0.2954,1.0142,Walking
2614,W00053,0.65,0.1248,0.2097,1.1275,Walking
2615,W00053,0.7,0.3779,0.2283,0.9186,Walking
2616,W00053,0.75,0.2406,0.1066,1.0713,Walking
2617,W00053,0.8,0.2402,0.0193,1.0082,Walking
2618,W00053,0.85,0.0049,0.104,1.0266,Walking
2619,W00053,0.9,0.1174,0.1306,0.9665,Walking
2620,W00053,0.95,-0.061,0.1251,1.0079,Walking
2621,W00053,1.0,-0.2637,0.009,0.9433,Walking
2622,W00053,1.05,-0.052,0.1078,0.8106,Walking
2623,W00053,1.1,-0.0883,0.113,0.8031,Walking
2624,W00053,1.15,0.0202,0.0231,0.875,Walking
2625,W00053,1.2,0.0473,-0.001,0.8344,Walking
2626,W00053,1.25,-0.0137,0.0645,1.0277,Walking
2627,W00053,1.3,0.0989,0.1876,0.8858,Walking
2628,W00053,1.35,0.2501,0.171,1.0933,Walking
2629,W00053,1.4,0.3304,0.2754,1.0683,Walking
2630,W00053,1.45,0.2943,0.3322,0.9837,Walking
2631,W00053,1.5,0.3155,0.4009,1.156,Walking
2632,W00053,1.55,0.3807,0.1389,1.1191,Walking
2633,W00053,1.6,0.1816,0.1373,1.0783,Walking
2634,W00053,1.65,0.1504,0.0921,0.9766,Walking
2635,W00053,1.7,-0.0514,0.1823,0.9978,Walking
2636,W00053,1.75,-0.0167,0.003,0.9672,Walking
2637,W00053,1.8,-0.1616,0.1407,0.9471,Walking
2638,W00053,1.85,-0.1881,0.0228,0.7464,Walking
2639,W00053,1.9,-0.0818,0.1418,0.9062,Walking
2640,W00053,1.95,-0.0233,0.0853,0.9175,Walking
2641,W00053,2.0,-0.0432,0.195,0.9847,Walking
2642,W00053,2.05,0.1759,0.2093,0.8095,Walking
2643,W00053,2.1,0.2662,0.1292,0.9755,Walking
2644,W00053,2.15,0.1331,0.1054,0.9649,Walking
2645,W00053,2.2,0.3453,0.2246,1.1241,Walking
2646,W00053,2.25,0.3707,0.2618,0.9476,Walking
2647,W00053,2.3,0.2807,0.3294,0.9448,Walking
2648,W00053,2.35,0.2946,0.2685,0.9881,Walking
2649,W00053,2.4,0.162,0.0718,0.981,Walking
2650,W00053,2.45,0.0748,0.1429,0.8166,Walking
2651,W00054,0.0,0.3049,0.3258,0.8689,Running
2652,W00054,0.05,0.0262,-0.0439,0.8684,Running
2653,W00054,0.1,-0.6502,0.0644,0.5844,Running
2654,W00054,0.15,-0.354,-0.1862,0.8403,Running
2655,W00054,0.2,0.1844,-0.0239,0.7732,Running
2656,W00054,0.25,0.5553,0.3521,1.2807,Running
2657,W00054,0.3,0.6685,0.2952,1.3813,Running
2658,W00054,0.35,0.3897,0.6498,0.9346,Running
2659,W00054,0.4,-0.1646,-0.0786,0.7557,Running
2660,W00054,0.45,0.0074,-0.223,0.4922,Running
2661,W00054,0.5,-0.0408,0.1764,0.6349,Running
2662,W00054,0.55,0.2937,0.1586,0.7791,Running
2663,W00054,0.6,0.5498,0.5496,1.0801,Running
2664,W00054,0.65,0.5989,0.7032,1.1792,Running
2665,W00054,0.7,0.3449,0.5054,1.1397,Running
2666,W00054,0.75,-0.1428,-0.092,0.8892,Running
2667,W00054,0.8,-0.5105,-0.1002,0.7592,Running
2668,W00054,0.85,-0.3687,0.0114,0.5879,Running
2669,W00054,0.9,0.0434,-0.0904,0.7352,Running
2670,W00054,0.95,0.6779,0.4457,1.1197,Running
2671,W00054,1.0,0.6649,0.7486,1.0778,Running
2672,W00054,1.05,0.1714,0.1103,1.029,Running
2673,W00054,1.1,-0.0264,0.0404,0.837,Running
2674,W00054,1.15,-0.3172,-0.1811,0.53,Running
2675,W00054,1.2,-0.1508,0.0554,0.6881,Running
2676,W00054,1.25,0.2852,0.0518,0.8217,Running
2677,W00054,1.3,0.5614,0.4687,1.2161,Running
2678,W00054,1.35,0.5468,0.4648,1.3453,Running
2679,W00054,1.4,0.635,0.5761,1.0532,Running
2680,W00054,1.45,0.1113,0.0449,0.7739,Running
2681,W00054,1.5,-0.3792,-0.1558,0.5724,Running
2682,W00054,1.55,-0.1561,0.1123,0.2205,Running
2683,W00054,1.6,0.109,0.5153,0.7338,Running
2684,W00054,1.65,0.4316,0.3015,1.2573,Running
2685,W00054,1.7,0.3757,0.4807,1.0804,Running
2686,W00054,1.75,0.3862,0.4584,1.0632,Running
2687,W00054,1.8,0.1283,-0.0155,0.724,Running
2688,W00054,1.85,-0.1158,-0.1385,0.3966,Running
2689,W00054,1.9,-0.1515,-0.2042,0.7198,Running
2690,W00054,1.95,0.0781,0.2675,1.0216,Running
2691,W00054,2.0,0.4407,0.404,1.013,Running
2692,W00054,2.05,0.5535,0.5555,1.1984,Running
2693,W00054,2.1,0.3252,0.4864,1.1026,Running
2694,W00054,2.15,-0.0438,-0.108,0.7266,Running
2695,W00054,2.2,-0.4212,-0.0679,0.5538,Running
2696,W00054,2.25,-0.3286,-0.3185,0.7025,Running
2697,W00054,2.3,0.0288,0.0814,0.9161,Running
2698,W00054,2.35,0.3287,0.4081,1.1198,Running
2699,W00054,2.4,0.4042,0.7014,1.1744,Running
2700,W00054,2.45,0.2874,0.256,1.0611,Running
2701,W00055,0.0,0.8449,0.1046,0.3402,Resting
2702,W00055,0.05,0.8162,0.1276,0.3343,Resting
2703,W00055,0.1,0.8573,0.1079,0.3446,Resting
2704,W00055,0.15,0.8513,0.0797,0.3346,Resting
2705,W00055,0.2,0.8415,0.1346,0.3592,Resting
2706,W00055,0.25,0.8593,0.1222,0.3265,Resting
2707,W00055,0.3,0.8338,0.0816,0.3662,Resting
2708,W00055,0.35,0.8901,0.1361,0.342,Resting
2709,W00055,0.4,0.8514,0.1594,0.3524,Resting
2710,W00055,0.45,0.8702,0.1008,0.3715,Resting
2711,W00055,0.5,0.8821,0.1225,0.3581,Resting
2712,W00055,0.55,0.852,0.1136,0.3445,Resting
2713,W00055,0.6,0.8411,0.1305,0.3298,Resting
2714,W00055,0.65,0.871,0.1353,0.364,Resting
2715,W00055,0.7,0.8698,0.0895,0.3421,Resting
2716,W00055,0.75,0.8801,0.0841,0.3653,Resting
2717,W00055,0.8,0.8704,0.1365,0.3712,Resting
2718,W00055,0.85,0.8585,0.1158,0.3338,Resting
2719,W00055,0.9,0.8584,0.0837,0.3301,Resting
2720,W00055,0.95,0.8511,0.1131,0.4095,Resting
2721,W00055,1.0,0.8555,0.0505,0.3746,Resting
2722,W00055,1.05,0.8692,0.0924,0.3321,Resting
2723,W00055,1.1,0.828,0.1168,0.3757,Resting
2724,W00055,1.15,0.852,0.0824,0.3616,Resting
2725,W00055,1.2,0.8369,0.0931,0.3333,Resting
2726,W00055,1.25,0.8606,0.1052,0.3715,Resting
2727,W00055,1.3,0.8703,0.0946,0.3733,Resting
2728,W00055,1.35,0.8398,0.1287,0.3412,Resting
2729,W00055,1.4,0.8377,0.1114,0.3441,Resting
2730,W00055,1.45,0.8366,0.0665,0.3371,Resting
2731,W00055,1.5,0.8041,0.0942,0.3523,Resting
2732,W00055,1.55,0.8498,0.0898,0.3481,Resting
2733,W00055,1.6,0.8674,0.1085,0.3527,Resting
2734,W00055,1.65,0.8645,0.0902,0.3317,Resting
2735,W00055,1.7,0.8337,0.1148,0.3387,Resting
2736,W00055,1.75,0.8124,0.1174,0.3803,Resting
2737,W00055,1.8,0.8303,0.1087,0.3755,Resting
2738,W00055,1.85,0.8353,0.1002,0.3396,Resting
2739,W00055,1.9,0.8621,0.079,0.3599,Resting
2740,W00055,1.95,0.8575,0.0907,0.3505,Resting
2741,W00055,2.0,0.834,0.1268,0.3904,Resting
2742,W00055,2.05,0.8423,0.0916,0.3877,Resting
2743,W00055,2.1,0.8212,0.0758,0.371,Resting
2744,W00055,2.15,0.859,0.0698,0.2905,Resting
2745,W00055,2.2,0.8343,0.0989,0.3279,Resting
2746,W00055,2.25,0.7751,0.0837,0.3272,Resting
2747,W00055,2.3,0.8609,0.1297,0.3292,Resting
2748,W00055,2.35,0.84,0.076,0.3634,Resting
2749,W00055,2.4,0.8585,0.1044,0.351,Resting
2750,W00055,2.45,0.8424,0.1135,0.3176,Resting
2751,W00056,0.0,0.2559,0.2717,0.9765,Running
2752,W00056,0.05,0.6173,0.4488,1.3216,Running
2753,W00056,0.1,0.3906,0.1117,1.1397,Running
2754,W00056,0.15,-0.4174,0.4576,0.7569,Running
2755,W00056,0.2,-0.0846,-0.202,0.6011,Running
2756,W00056,0.25,-0.3599,0.0089,0.8608,Running
2757,W00056,0.3,0.2642,0.3068,0.802,Running
2758,W00056,0.35,0.5496,0.4069,1.1891,Running
2759,W00056,0.4,0.7409,0.5588,1.1254,Running
2760,W00056,0.45,0.0335,0.1471,0.8258,Running
2761,W00056,0.5,-0.3721,-0.0795,0.7235,Running
2762,W00056,0.55,-0.2787,0.1694,0.6661,Running
2763,W00056,0.6,0.0314,0.1057,1.1574,Running
2764,W00056,0.65,0.3312,0.7087,1.0911,Running
2765,W00056,0.7,0.6737,0.5585,1.3967,Running
2766,W00056,0.75,0.4871,0.265,1.1575,Running
2767,W00056,0.8,-0.0668,0.3077,0.8668,Running
2768,W00056,0.85,-0.0196,-0.3667,0.708,Running
2769,W00056,0.9,-0.2737,-0.1995,0.5425,Running
2770,W00056,0.95,0.1676,0.2389,1.0549,Running
2771,W00056,1.0,0.7366,0.2135,1.1538,Running
2772,W00056,1.05,0.4583,0.4719,1.0907,Running
2773,W00056,1.1,0.0988,0.0001,0.66,Running
2774,W00056,1.15,-0.2849,-0.1304,0.8937,Running
